record_id,csv_category,engine_category,csv_action,engine_action,csv_do_not_boil,engine_do_not_boil,chemical_flag_csv,biological_flag_csv,fluoride,arsenic_ug,arsenic_mg,nitrate,fecal_coliform,turbidity,tds,ph,state,district
IWQ-42063,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.404,0.2,0.0002,1.98,0.0,5.62,558.5,8.17,Tripura,Khowai
IWQ-42070,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.222,1.92,0.00192,4.58,0.0,1.15,350.0,7.66,Tripura,Unakoti
IWQ-42076,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.18,0.57,0.00057,1.41,0.0,4.74,34.1,7.06,Tripura,Gomati
IWQ-42085,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.599,0.38,0.00038,13.58,0.0,2.12,154.6,7.7,Tripura,West Tripura
IWQ-42090,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.717,0.88,0.00088,8.81,0.0,7.75,450.4,7.3,Tripura,Sepahijala
IWQ-42093,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.27,0.33,0.00033,10.24,0.0,1.04,116.7,6.8,Tripura,North Tripura
IWQ-42094,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.502,1.58,0.00158,16.05,0.0,3.36,96.4,7.67,Tripura,North Tripura
IWQ-42098,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.286,0.16,0.00016,11.22,0.0,2.28,288.1,7.08,Tripura,Unakoti
IWQ-42115,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.331,1.27,0.00127,5.16,0.0,15.91,124.0,8.02,Tripura,Sepahijala
IWQ-42117,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.315,0.1,0.0001,18.47,0.0,1.19,186.2,7.73,Tripura,Unakoti
IWQ-42139,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.489,1.01,0.00101,16.93,0.0,1.2,240.7,7.84,Tripura,Unakoti
IWQ-42141,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.104,1.05,0.00105,6.06,0.0,0.63,371.9,7.16,Tripura,West Tripura
IWQ-42142,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.82,0.15,0.00015,5.01,0.0,3.96,42.4,7.3,Tripura,Khowai
IWQ-42143,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.41,0.88,0.00088,6.0,0.0,6.34,280.7,7.95,Tripura,Khowai
IWQ-42146,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.868,0.16,0.00016,1.12,0.0,2.15,34.9,7.6,Tripura,Gomati
IWQ-42152,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.127,1.18,0.00118,4.8,0.0,3.88,111.0,7.77,Tripura,Gomati
IWQ-42159,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.181,0.02,2e-05,1.1,0.0,0.45,130.9,7.5,Tripura,Gomati
IWQ-42162,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.028,0.68,0.00068,7.63,0.0,0.61,119.1,7.26,Tripura,Dhalai
IWQ-42163,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.386,0.2,0.0002,3.04,0.0,0.75,119.6,7.84,Tripura,West Tripura
IWQ-42170,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.396,0.53,0.00053,2.31,33.9,3.88,169.4,7.34,Tripura,North Tripura
IWQ-42177,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.116,0.18,0.00018,10.37,0.0,0.42,55.5,7.04,Tripura,Unakoti
IWQ-42178,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.051,0.32,0.00032,5.72,0.0,3.89,287.2,7.27,Tripura,Khowai
IWQ-42197,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.584,0.64,0.00064,3.86,0.0,4.38,156.2,7.84,Tripura,West Tripura
IWQ-42198,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.375,0.51,0.00051,2.55,0.0,3.63,108.9,7.74,Tripura,North Tripura
IWQ-42211,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.265,0.02,2e-05,9.28,0.0,4.77,72.7,7.27,Tripura,West Tripura
IWQ-42214,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.143,0.67,0.00067,3.16,0.0,2.87,197.5,7.12,Tripura,South Tripura
IWQ-42216,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.647,1.08,0.00108,3.07,0.0,1.27,174.6,6.91,Tripura,North Tripura
IWQ-42217,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.125,0.01,1e-05,23.45,0.0,0.98,146.6,6.86,Tripura,North Tripura
IWQ-42218,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.436,3.04,0.00304,2.67,0.0,3.15,216.5,7.58,Tripura,Sepahijala
IWQ-42221,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.328,0.52,0.00052,2.8,0.0,9.24,158.7,7.09,Tripura,North Tripura
IWQ-42222,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.128,0.31,0.00031,2.54,0.0,0.56,166.3,8.12,Tripura,Dhalai
IWQ-42231,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.248,0.41,0.00041,7.84,0.0,7.33,527.6,7.56,Tripura,West Tripura
IWQ-42232,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.71,1.01,0.00101,6.28,0.0,15.06,255.3,7.29,Tripura,Khowai
IWQ-42247,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.12,0.12,0.00012,8.12,0.0,1.41,102.0,8.0,Tripura,West Tripura
IWQ-42250,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.224,0.13,0.00013,3.62,0.0,1.23,49.8,7.35,Tripura,Unakoti
IWQ-42252,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.172,2.12,0.00212,6.98,0.0,5.29,184.8,8.37,Tripura,Sepahijala
IWQ-42254,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.387,1.86,0.00186,1.31,0.0,15.34,153.4,6.42,Tripura,South Tripura
IWQ-42256,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.541,2.36,0.00236,2.03,0.0,2.49,93.1,6.73,Tripura,Unakoti
IWQ-42258,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.132,0.21,0.00021,3.5,0.0,2.72,89.2,7.25,Tripura,Sepahijala
IWQ-42277,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.135,0.11,0.00011,5.71,0.0,16.7,261.6,7.8,Tripura,Unakoti
IWQ-42279,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.315,0.12,0.00012,4.95,0.0,1.02,58.0,7.22,Tripura,Sepahijala
IWQ-42281,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.249,1.32,0.00132,14.04,0.0,1.0,26.3,6.99,Tripura,South Tripura
IWQ-42282,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.051,1.45,0.00145,10.62,645.2,9.77,44.6,7.97,Tripura,Gomati
IWQ-42283,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.152,0.53,0.00053,2.83,0.0,0.84,167.4,7.33,Tripura,South Tripura
IWQ-42284,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.069,0.25,0.00025,5.96,0.0,3.14,260.6,7.48,Tripura,North Tripura
IWQ-42285,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.074,0.35,0.00035,12.73,0.0,4.83,143.1,7.2,Tripura,Khowai
IWQ-42286,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.081,7.77,0.00777,5.02,0.0,0.89,210.3,7.96,Tripura,South Tripura
IWQ-42290,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.205,1.33,0.00133,5.11,56.8,1.76,65.9,7.7,Tripura,Gomati
IWQ-42291,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.229,0.55,0.00055,7.78,0.0,8.63,331.8,7.69,Tripura,South Tripura
IWQ-42293,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.149,1.31,0.00131,20.31,6522.7,17.58,175.3,7.43,Tripura,Sepahijala
IWQ-42294,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.091,11.15,0.01115,6.22,32.3,3.21,352.4,8.01,Tripura,Khowai
IWQ-42296,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.145,0.18,0.00018,1.98,0.0,15.65,323.1,6.55,Tripura,North Tripura
IWQ-42300,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.13,0.11,0.00011,5.71,0.0,11.85,121.1,7.19,Tripura,Dhalai
IWQ-42304,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.137,0.86,0.00086,7.38,0.0,0.98,73.9,6.38,Tripura,West Tripura
IWQ-42307,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.35,0.5,0.0005,3.98,0.0,2.37,139.7,7.55,Tripura,Sepahijala
IWQ-42308,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.629,1.5,0.0015,10.39,7.3,3.09,42.1,8.3,Tripura,North Tripura
IWQ-42312,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.284,1.05,0.00105,5.74,3294.1,8.51,101.2,7.71,Tripura,Sepahijala
IWQ-42314,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.128,0.22,0.00022,5.12,1677.6,16.5,72.9,7.87,Tripura,South Tripura
IWQ-42315,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.076,0.22,0.00022,7.81,1329.7,62.63,368.7,8.44,Tripura,North Tripura
IWQ-42316,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.649,10.1,0.0101,0.31,8.2,5.84,23.8,7.07,Tripura,Unakoti
IWQ-42322,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.121,0.87,0.00087,9.54,0.0,10.04,231.9,8.06,Tripura,West Tripura
IWQ-42332,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.091,0.09,9e-05,12.99,0.0,21.22,78.1,6.88,Tripura,South Tripura
IWQ-42344,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.165,1.9,0.0019,3.92,25.2,2.53,199.3,6.75,Tripura,North Tripura
IWQ-42346,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.189,0.1,0.0001,0.75,0.0,1.07,102.1,8.74,Tripura,West Tripura
IWQ-42349,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.203,0.89,0.00089,9.71,0.0,5.61,200.2,7.98,Tripura,North Tripura
IWQ-42355,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.411,0.06,6e-05,13.18,0.0,5.19,128.1,7.37,Tripura,Gomati
IWQ-42358,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.659,1.21,0.00121,1.67,0.0,2.02,55.7,7.33,Tripura,Unakoti
IWQ-42360,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.259,0.53,0.00053,26.07,0.0,2.41,144.6,7.98,Tripura,West Tripura
IWQ-42362,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.382,0.29,0.00029,18.28,0.0,12.05,100.0,7.53,Tripura,West Tripura
IWQ-42363,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.165,5.39,0.00539,1.27,0.0,6.75,34.2,7.85,Tripura,Dhalai
IWQ-42370,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.121,0.15,0.00015,5.6,961.3,31.47,117.9,6.75,Tripura,Gomati
IWQ-42374,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.247,0.85,0.00085,7.19,0.0,0.69,63.9,7.7,Tripura,Dhalai
IWQ-42384,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.621,2.53,0.00253,22.0,0.0,1.92,684.4,6.88,Tripura,West Tripura
IWQ-42389,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.034,0.59,0.00059,1.6,0.0,4.77,112.5,7.22,Tripura,West Tripura
IWQ-42393,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.139,0.11,0.00011,15.51,0.0,3.41,27.6,7.71,Tripura,Khowai
IWQ-42395,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.277,0.22,0.00022,2.96,0.0,3.07,226.8,7.3,Tripura,West Tripura
IWQ-42398,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.515,0.17,0.00017,6.47,0.0,8.87,61.8,7.14,Tripura,West Tripura
IWQ-42399,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.247,1.11,0.00111,14.66,0.0,1.45,74.5,7.8,Tripura,West Tripura
IWQ-42413,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.341,0.32,0.00032,2.53,0.0,0.96,287.1,7.3,Tripura,Sepahijala
IWQ-42416,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.657,0.11,0.00011,3.73,0.0,0.56,98.2,8.66,Tripura,West Tripura
IWQ-42421,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.422,0.19,0.00019,17.32,0.0,1.56,219.3,7.45,Tripura,West Tripura
IWQ-42424,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.666,0.26,0.00026,2.18,0.0,10.17,117.0,6.8,Tripura,North Tripura
IWQ-42444,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.403,0.9,0.0009,2.1,0.0,0.53,48.7,7.52,Tripura,Sepahijala
IWQ-42447,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.136,0.28,0.00028,4.5,0.0,6.97,81.0,7.72,Tripura,North Tripura
IWQ-42450,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.88,0.36,0.00036,2.51,1485.9,60.35,36.2,7.13,Tripura,Dhalai
IWQ-42455,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.408,0.62,0.00062,5.63,0.0,4.23,132.7,7.59,Tripura,North Tripura
IWQ-42462,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.454,0.41,0.00041,17.27,0.0,1.57,61.7,7.52,Tripura,Gomati
IWQ-42465,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.515,0.88,0.00088,1.32,0.0,3.28,170.2,8.32,Tripura,Sepahijala
IWQ-42466,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.329,2.08,0.00208,2.84,0.0,3.38,237.8,8.03,Tripura,Gomati
IWQ-42468,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.006,1.11,0.00111,2.29,0.0,1.71,379.8,6.53,Tripura,North Tripura
IWQ-42469,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.314,1.23,0.00123,16.16,0.0,0.92,71.2,7.09,Tripura,Unakoti
IWQ-42475,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.064,0.18,0.00018,26.1,0.0,0.25,263.3,7.16,Tripura,West Tripura
IWQ-42478,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.201,0.08,8e-05,6.41,0.0,8.66,71.6,7.6,Tripura,Unakoti
IWQ-42486,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.288,0.18,0.00018,4.3,0.0,6.05,248.1,7.66,Tripura,West Tripura
